ID,g_id,author_year,link,Substance,type,vendor,media,media_viscosity,media_density,media_temperature,pp_density,agg_diameter,agg_effective_density,pp_diameter,ssa,plate,column_height,initial_concentration,exp_rep,simulation_time,organism,cell_type,release_tnfa,release_il1b,release_il8,release_il6,release_mip2,notes,ssa_m2/g
722,157,Pal 2015,https://www.tandfonline.com/doi/full/10.3109/17435390.2014.986670?casa_token=yHhs8fquixQAAAAA%3AzlFdRT9n9QYOPEF8fsRarFCn3TCe5gCOUJ8AZG0Yh1Fhhct3veUiVAcIqfGzYwjYgFFHZih7uIKOTw,TiO2,80 anatase 20 rutile,P25 Degussa,RPMI+10%FBS,0.00089,1.0104,,4.25,281.8,1.31,25,63,96 well plates,6.2,0.006,,24,human,THP1 macrophages,,,16.38888889,,,,63
723,157,Pal 2015,https://www.tandfonline.com/doi/full/10.3109/17435390.2014.986670?casa_token=yHhs8fquixQAAAAA%3AzlFdRT9n9QYOPEF8fsRarFCn3TCe5gCOUJ8AZG0Yh1Fhhct3veUiVAcIqfGzYwjYgFFHZih7uIKOTw,TiO2,80 anatase 20 rutile,P25 Degussa,RPMI+10%FBS,0.00089,1.0104,,4.25,281.8,1.31,25,63,96 well plates,6.2,0.01,,24,human,THP1 macrophages,,,56.38888889,,,,63
724,158,Pal 2015,https://www.tandfonline.com/doi/full/10.3109/17435390.2014.986670?casa_token=yHhs8fquixQAAAAA%3AzlFdRT9n9QYOPEF8fsRarFCn3TCe5gCOUJ8AZG0Yh1Fhhct3veUiVAcIqfGzYwjYgFFHZih7uIKOTw,CeO2,,UC center for Environmental Implications of nanotechnology,RPMI+10%FBS,0.00089,1.0104,,7.65,223.6,1.69,16,87,96 well plates,6.2,0,,24,human,THP1 macrophages,,,4.419889503,,,,87
725,158,Pal 2015,https://www.tandfonline.com/doi/full/10.3109/17435390.2014.986670?casa_token=yHhs8fquixQAAAAA%3AzlFdRT9n9QYOPEF8fsRarFCn3TCe5gCOUJ8AZG0Yh1Fhhct3veUiVAcIqfGzYwjYgFFHZih7uIKOTw,CeO2,,UC center for Environmental Implications of nanotechnology,RPMI+10%FBS,0.00089,1.0104,,7.65,223.6,1.69,16,87,96 well plates,6.2,0.001,,24,human,THP1 macrophages,,,4.834254144,,,,87
726,158,Pal 2015,https://www.tandfonline.com/doi/full/10.3109/17435390.2014.986670?casa_token=yHhs8fquixQAAAAA%3AzlFdRT9n9QYOPEF8fsRarFCn3TCe5gCOUJ8AZG0Yh1Fhhct3veUiVAcIqfGzYwjYgFFHZih7uIKOTw,CeO2,,UC center for Environmental Implications of nanotechnology,RPMI+10%FBS,0.00089,1.0104,,7.65,223.6,1.69,16,87,96 well plates,6.2,0.006,,24,human,THP1 macrophages,,,4.972375691,,,,87
727,158,Pal 2015,https://www.tandfonline.com/doi/full/10.3109/17435390.2014.986670?casa_token=yHhs8fquixQAAAAA%3AzlFdRT9n9QYOPEF8fsRarFCn3TCe5gCOUJ8AZG0Yh1Fhhct3veUiVAcIqfGzYwjYgFFHZih7uIKOTw,CeO2,,UC center for Environmental Implications of nanotechnology,RPMI+10%FBS,0.00089,1.0104,,7.65,223.6,1.69,16,87,96 well plates,6.2,0.01,,24,human,THP1 macrophages,,,17.9558011,,,,87
728,159,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,805,1.061827494,30,840,96 well plates,3,0,,24,human,THP1 macrophages,,1.204545455,,1.340909091,,,840
729,159,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,805,1.061827494,30,840,96 well plates,3,0.05,,24,human,THP1 macrophages,,1.068181818,,1.25,,,840
730,159,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,805,1.061827494,30,840,96 well plates,3,0.16,,24,human,THP1 macrophages,,1.25,,1.386363636,,,840
731,160,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,576,1.057994016,20,613,96 well plates,3,0,,24,human,THP1 macrophages,1.032258065,1.290322581,,1.161290323,,,613
732,160,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,576,1.057994016,20,613,96 well plates,3,0.05,,24,human,THP1 macrophages,0.903225806,1.032258065,,1.290322581,,,613
733,160,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,576,1.057994016,20,613,96 well plates,3,0.16,,24,human,THP1 macrophages,2.451612903,2.064516129,,2.580645161,,,613
734,161,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,385,1.068233659,16,302,96 well plates,3,0,,24,human,THP1 macrophages,1.666666667,1.666666667,0.833333333,1.666666667,,,302
735,161,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,385,1.068233659,16,302,96 well plates,3,0.05,,24,human,THP1 macrophages,20,5,6.666666667,13.75,,,302
736,161,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,RPMI+5%FBS,0.000755602,0.99967,,2.2,385,1.068233659,16,302,96 well plates,3,0.16,,24,human,THP1 macrophages,14.16666667,6.666666667,7.5,10.83333333,,,302
737,162,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Crystalline SiO2,,NIST,RPMI+5%FBS,0.000755602,0.99967,,2.6,5217,2.6,5217,0.44,96 well plates,3,0,,24,human,THP1 macrophages,1.108108108,1.27027027,1.108108108,1.432432432,,,0.44
738,162,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Crystalline SiO2,,NIST,RPMI+5%FBS,0.000755602,0.99967,,2.6,5217,2.6,5217,0.44,96 well plates,3,0.05,,24,human,THP1 macrophages,1.216216216,0.945945946,1.27027027,1.378378378,,,0.44
739,162,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Crystalline SiO2,,NIST,RPMI+5%FBS,0.000755602,0.99967,,2.6,5217,2.6,5217,0.44,96 well plates,3,0.16,,24,human,THP1 macrophages,1.513513514,1.324324324,2.081081081,1.864864865,,,0.44
740,164,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,805,1.057683789,30,840,96 well plates,3,0,,24,mouse,J774A.1 macrophages,1,,,,1.055555556,,840
741,164,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,805,1.057683789,30,840,96 well plates,3,0.016,,24,mouse,J774A.1 macrophages,1.222222222,,,,1.111111111,,840
742,164,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,805,1.057683789,30,840,96 well plates,3,0.05,,24,mouse,J774A.1 macrophages,2.444444444,,,,2.111111111,,840
743,164,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,805,1.057683789,30,840,96 well plates,3,0.16,,24,mouse,J774A.1 macrophages,5.222222222,,,,3.222222222,,840
744,165,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,576,1.053836354,20,613,96 well plates,3,0,,24,mouse,J774A.1 macrophages,1.022222222,,,,0.977777778,,613
745,165,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,576,1.053836354,20,613,96 well plates,3,0.016,,24,mouse,J774A.1 macrophages,1.111111111,,,,1.066666667,,613
746,165,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,576,1.053836354,20,613,96 well plates,3,0.05,,24,mouse,J774A.1 macrophages,1.6,,,,1.422222222,,613
747,165,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,576,1.053836354,20,613,96 well plates,3,0.16,,24,mouse,J774A.1 macrophages,4.488888889,,,,2.577777778,,613
748,166,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,385,1.064113277,16,302,96 well plates,3,0,,24,mouse,J774A.1 macrophages,1.428571429,,,,1.428571429,,302
749,166,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,385,1.064113277,16,302,96 well plates,3,0.016,,24,mouse,J774A.1 macrophages,3.571428571,,,,2.857142857,,302
750,166,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,385,1.064113277,16,302,96 well plates,3,0.05,,24,mouse,J774A.1 macrophages,27.85714286,,,,16.42857143,,302
751,166,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Amorphous SiO2,,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,385,1.064113277,16,302,96 well plates,3,0.16,,24,mouse,J774A.1 macrophages,183.8235294,,,,69.11764706,,302
752,167,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Crystalline SiO2,,NIST,DMEM+5%FBS,0.000690002,0.9953,,2.6,5217,2.6,5217,0.44,96 well plates,3,0,,24,mouse,J774A.1 macrophages,1.2,,,,1.066666667,,0.44
753,167,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Crystalline SiO2,,NIST,DMEM+5%FBS,0.000690002,0.9953,,2.6,5217,2.6,5217,0.44,96 well plates,3,0.016,,24,mouse,J774A.1 macrophages,1.2,,,,1.2,,0.44
754,167,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Crystalline SiO2,,NIST,DMEM+5%FBS,0.000690002,0.9953,,2.6,5217,2.6,5217,0.44,96 well plates,3,0.05,,24,mouse,J774A.1 macrophages,1.2,,,,1.333333333,,0.44
755,167,Breznan 2017,https://www.tandfonline.com/doi/full/10.1080/17435390.2017.1287313,Crystalline SiO2,,NIST,DMEM+5%FBS,0.000690002,0.9953,,2.6,5217,2.6,5217,0.44,96 well plates,3,0.16,,24,mouse,J774A.1 macrophages,4.4,,,,3.733333333,,0.44
756,168,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+2%FBS,0.999994467,0.99812,,2.2,134,1.25377654,24,140,24 well plate,2.6,0,,18,human,human macrophages,0.055555556,0.051282051,,0.205128205,,,140
757,168,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+2%FBS,0.999994467,0.99812,,2.2,134,1.25377654,24,140,24 well plate,2.6,0.01,,18,human,human macrophages,0.211111111,0.256410256,,0.307692308,,,140
758,168,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+2%FBS,0.999994467,0.99812,,2.2,134,1.25377654,24,140,24 well plate,2.6,0.025,,18,human,human macrophages,0.966666667,3.333333333,,0.512820513,,,140
759,169,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,109,1.303892367,24,140,24 well plate,2.6,0,,18,human,human macrophages,0.043956044,0.102564103,,0.871794872,,,140
760,169,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,109,1.303892367,24,140,24 well plate,2.6,0.01,,18,human,human macrophages,0.043956044,0.102564103,,0.461538462,,,140
761,169,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+5%FBS,0.000690002,0.9953,,2.2,109,1.303892367,24,140,24 well plate,2.6,0.025,,18,human,human macrophages,0.725274725,3.846153846,,1.076923077,,,140
762,170,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+10%FBS,0.00074,0.999,,2.2,69,1.463268206,24,140,24 well plate,2.6,0,,18,human,human macrophages,0.044444444,,,0.8,,,140
763,170,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+10%FBS,0.00074,0.999,,2.2,69,1.463268206,24,140,24 well plate,2.6,0.01,,18,human,human macrophages,0.066666667,,,0.4,,,140
764,170,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+10%FBS,0.00074,0.999,,2.2,69,1.463268206,24,140,24 well plate,2.6,0.025,,18,human,human macrophages,0.555555556,,,1.23,,,140
765,171,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+20%FBS,0.999932227,0.9812,,2.2,59,1.523645053,24,140,24 well plate,2.6,0,,18,human,human macrophages,0.066666667,,,,,,140
766,171,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+20%FBS,0.999932227,0.9812,,2.2,59,1.523645053,24,140,24 well plate,2.6,0.01,,18,human,human macrophages,0.088888889,,,,,,140
767,171,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+20%FBS,0.999932227,0.9812,,2.2,59,1.523645053,24,140,24 well plate,2.6,0.025,,18,human,human macrophages,0.033333333,,,,,,140
768,171,Fedeli 2013,https://www.futuremedicine.com/doi/epub/10.2217/nnm.12.136,Amorphous SiO2,LUDOX TM-40,Sigma Aldrich,DMEM+20%FBS,0.999932227,0.9812,,2.2,59,1.523645053,24,140,24 well plate,2.6,0.05,,18,human,human macrophages,0.811111111,,,,,,140
769,172,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0,,24,rat,rat alveolar macrophage,1.142857143,,,,500,,5.1
770,172,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,1.70E-05,,24,rat,rat alveolar macrophage,1.476190476,,,,694.4444444,,5.1
771,172,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0.00017,,24,rat,rat alveolar macrophage,1.095238095,,,,2250,,5.1
772,172,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0.0017,,24,rat,rat alveolar macrophage,1.333333333,,,,2222.222222,,5.1
773,172,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0.017,,24,rat,rat alveolar macrophage,1,,,,2444.444444,,5.1
774,172,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0.17,,24,rat,rat alveolar macrophage,1.523809524,,,,,,5.1
775,172,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,1.7,,24,rat,rat alveolar macrophage,1.142857143,,,,,,5.1
776,173,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0,,24,rat,rat alveolar macrophage,1.571428571,,,2222.222222,472.2222222,,77.7
777,173,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,1.70E-05,,24,rat,rat alveolar macrophage,1.666666667,,,3611.111111,666.6666667,,77.7
778,173,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0.00017,,24,rat,rat alveolar macrophage,1.476190476,,,4166.666667,1861.111111,,77.7
779,173,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0.0017,,24,rat,rat alveolar macrophage,0.666666667,,,3055.555556,2305.555556,,77.7
780,173,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0.017,,24,rat,rat alveolar macrophage,0.666666667,,,3611.111111,2583.333333,,77.7
781,173,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0.17,,24,rat,rat alveolar macrophage,0.952380952,,,1111.111111,,,77.7
782,173,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,1.7,,24,rat,rat alveolar macrophage,1.047619048,,,5833.333333,,,77.7
783,174,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,TiO2,anatase,NM-100 JRC,RPMI+10%FBS,0.00089,1.0104,,3.78,254,3.143174534,190,10,96 well plates,3,0,,24,human,THP1 macrophages,41.75438596,50.84745763,358.974359,,,,10
784,174,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,TiO2,anatase,NM-100 JRC,RPMI+10%FBS,0.00089,1.0104,,3.78,254,3.143174534,190,10,96 well plates,3,0.001,,24,human,THP1 macrophages,66.31578947,83.05084746,474.3589744,,,,10
785,174,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,TiO2,anatase,NM-100 JRC,RPMI+10%FBS,0.00089,1.0104,,3.78,254,3.143174534,190,10,96 well plates,3,0.01,,24,human,THP1 macrophages,66.31578947,98.30508475,602.5641026,,,,10
786,174,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,TiO2,anatase,NM-100 JRC,RPMI+10%FBS,0.00089,1.0104,,3.78,254,3.143174534,190,10,96 well plates,3,0.025,,24,human,THP1 macrophages,46.66666667,88.13559322,538.4615385,,,,10
787,174,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,TiO2,anatase,NM-100 JRC,RPMI+10%FBS,0.00089,1.0104,,3.78,254,3.143174534,190,10,96 well plates,3,0.1,,24,human,THP1 macrophages,46.66666667,88.13559322,705.1282051,,,,10
788,175,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,Amorphous SiO2,,NM-200 JRC,RPMI+10%FBS,0.00089,1.0104,,2.2,32,2.2,32,189,96 well plates,3,0,,24,human,THP1 macrophages,41.75438596,50.84745763,358.974359,,,,189
789,175,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,Amorphous SiO2,,NM-200 JRC,RPMI+10%FBS,0.00089,1.0104,,2.2,32,2.2,32,189,96 well plates,3,0.001,,24,human,THP1 macrophages,31.92982456,22.03389831,435.8974359,,,,189
790,175,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,Amorphous SiO2,,NM-200 JRC,RPMI+10%FBS,0.00089,1.0104,,2.2,32,2.2,32,189,96 well plates,3,0.01,,24,human,THP1 macrophages,34.38596491,40.6779661,1705.128205,,,,189
791,175,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,Amorphous SiO2,,NM-200 JRC,RPMI+10%FBS,0.00089,1.0104,,2.2,32,2.2,32,189,96 well plates,3,0.025,,24,human,THP1 macrophages,41.75438596,50.84745763,1858.974359,,,,189
792,175,Brzicova 2019,https://www.mdpi.com/2079-4991/9/5/687/htm,Amorphous SiO2,,NM-200 JRC,RPMI+10%FBS,0.00089,1.0104,,2.2,32,2.2,32,189,96 well plates,3,0.05,,24,human,THP1 macrophages,51.57894737,115.2542373,1897.435897,,,,189
793,176,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,256.3,1.108402058,16,,96 well plates,3,0,,24,human,THP1 macrophages,,485.9813084,,,,,170.4545455
794,176,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,256.3,1.108402058,16,,96 well plates,3,0.0063,,24,human,THP1 macrophages,,490.9001476,,,,,170.4545455
795,176,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,256.3,1.108402058,16,,96 well plates,3,0.0125,,24,human,THP1 macrophages,,645.351697,,,,,170.4545455
796,176,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,256.3,1.108402058,16,,96 well plates,3,0.025,,24,human,THP1 macrophages,,728.9719626,,,,,170.4545455
797,176,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,256.3,1.108402058,16,,96 well plates,3,0.05,,24,human,THP1 macrophages,,1906.542056,,,,,170.4545455
798,176,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,256.3,1.108402058,16,,96 well plates,3,0.1,,24,human,THP1 macrophages,,2635.514019,,,,,170.4545455
799,176,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,256.3,1.108402058,16,,96 well plates,3,0.2,,24,human,THP1 macrophages,,3326.119036,,,,,170.4545455
800,177,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,, calcinated 600degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,326.3,1.089259419,16,,96 well plates,3,0,,24,human,THP1 macrophages,,599.114609,,,,,170.4545455
801,177,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,, calcinated 600degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,326.3,1.089259419,16,,96 well plates,3,0.0063,,24,human,THP1 macrophages,,715.199213,,,,,170.4545455
802,177,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,, calcinated 600degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,326.3,1.089259419,16,,96 well plates,3,0.0125,,24,human,THP1 macrophages,,439.7442204,,,,,170.4545455
803,177,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,, calcinated 600degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,326.3,1.089259419,16,,96 well plates,3,0.025,,24,human,THP1 macrophages,,897.1962617,,,,,170.4545455
804,177,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,, calcinated 600degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,326.3,1.089259419,16,,96 well plates,3,0.05,,24,human,THP1 macrophages,,898.1800295,,,,,170.4545455
805,177,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,, calcinated 600degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,326.3,1.089259419,16,,96 well plates,3,0.1,,24,human,THP1 macrophages,,1233.64486,,,,,170.4545455
806,177,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,, calcinated 600degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,326.3,1.089259419,16,,96 well plates,3,0.2,,24,human,THP1 macrophages,,2185.93212,,,,,170.4545455
807,178,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Calcinated 800degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,339,1.08659548,16,,96 well plates,3,0,,24,human,THP1 macrophages,,823.4136744,,,,,170.4545455
808,178,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Calcinated 800degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,339,1.08659548,16,,96 well plates,3,0.0063,,24,human,THP1 macrophages,,847.0241023,,,,,170.4545455
809,178,Zhang 2012,https://pubs.acs.org/doi/full/10.1021/ja304907c#,Amorphous SiO2,,Calcinated 800degrees Aerosil Evonik,RPMI+10%FBS,0.00089,1.0104,,2.2,339,1.08659548,16,,96 well plates,3,0.0125,,24,human,THP1 macrophages,,682.7348746,,,,,170.4545455
